Applicant ID,Application Date,First Name,Last Name,Gender,Date of Birth,Phone Number,Email,Address,City,State,Zip Code,Country,Education Level,Years of Experience,Desired Salary,Job Title,Status,Skills
1283,18-Jun-23,Caitlyn,Gray,Female,24-07-1964,###############################################################################################################################################################################################################################################################,fwatson@example.org,75191 Butler Ford Apt. 199,South Michael,VA,69226,Senegal,Master's Degree,13,31385.63,Healthcare Representative,In Review,"['CRM', 'Patient Communication', 'Healthcare Knowledge', 'Emotional Intelligence', 'Empathy', 'Time Management']"
1284,24-Jun-23,David,Oconnor,Other,27-03-1976,651-415-6506x1199,clintonallen@example.org,648 Jacqueline Port,Jamesport,IA,37959,South Africa,Master's Degree,11,65651.63,Manufacturing Director,Rejected,"['Process Improvement', 'Compliance Management', 'Supply Chain Coordination', 'Six Sigma', 'Inventory Planning']"
1285,02-Jun-23,Michael,Morales,Male,27-11-1979,817.467.1460x89139,snyderpamela@example.net,6891 Keith Walk Apt. 772,New Matthewfort,VI,67992,Ghana,Bachelor's Degree,15,39905.07,Laboratory Technician,Applied,"['Time Management', 'Data Entry', 'Chemical Handling', 'Sample Analysis']"
1286,02-Jun-23,Katie,Jones,Female,16-07-1999,+1-826-532-0212x981,acostatravis@example.net,61392 Walker Overpass Suite 692,North Mitchell,SD,95935,Switzerland,Master's Degree,3,33407.87,Sales Representative,Offered,"['Territory Management', 'Product Knowledge', 'Relationship Building', 'Networking', 'Communication', 'Upselling']"
1287,10-Jun-23,Michael,Suarez,Female,25-12-1966,+1-206-779-3674x218,srivera@example.net,761 Emily Pike Apt. 313,Jeremyburgh,DC,47551,Vanuatu,High School,5,75099.11,Human Resources,Applied,"['Onboarding', 'Payroll Processing', 'Recruitment', 'Conflict Resolution', 'Interviewing', 'Performance Appraisal']"
1288,20-Jul-23,Joel,Ortiz,Male,13-10-1999,+1-421-641-9942x554,dominique96@example.net,1910 Edwards Pines Apt. 516,Rileyland,UT,31035,Gambia,PhD,7,66056.41,Manufacturing Director,Offered,"['Lean Manufacturing', 'Workforce Scheduling', 'Compliance Management', 'Supply Chain Coordination', 'Inventory Planning', 'Process Improvement']"
1289,02-Jul-23,Michael,Melton,Female,14-12-1989,###############################################################################################################################################################################################################################################################,tonimorrow@example.com,9279 Bush Park Apt. 378,South Maureenfurt,IN,13917,Senegal,High School,5,41479.32,Sales Executive,Applied,"['Salesforce', 'Cold Calling', 'Lead Scoring', 'Negotiation', 'CRM Tools', 'Customer Acquisition']"
1290,30-May-23,Jason,Bishop,Female,12-10-1996,269.335.5334,jennifer37@example.net,32581 Stephanie Spurs,North Wanda,MO,27082,Guinea,PhD,18,53815.39,Laboratory Technician,Offered,"['Lab Safety', 'Time Management', 'Data Entry', 'Sample Analysis', 'Attention to Detail', 'Chemical Handling']"
1291,01-Jun-23,Kathleen,Flores,Female,01-05-1989,+1-320-690-9098x5371,christinescott@example.com,752 Anthony Valleys,East Feliciaside,WV,37403,Libyan Arab Jamahiriya,Master's Degree,2,48201.11,Healthcare Representative,Applied,"['Emotional Intelligence', 'CRM', 'Conflict Resolution', 'Regulatory Compliance', 'Empathy']"
1292,31-Jul-23,Daniel,Blake,Male,20-10-1970,524.520.4809x171,dcarpenter@example.com,735 Pace Port Apt. 722,New Jamiefort,NM,31574,Costa Rica,Bachelor's Degree,10,91445.38,Sales Executive,Rejected,"['Customer Acquisition', 'Cold Calling', 'CRM Tools', 'Negotiation', 'Time Management']"
1293,22-Jul-23,Samantha,Reese,Other,14-04-1986,689.405.3585x773,wisejennifer@example.com,497 Young Groves,Leslietown,PW,70588,Brazil,High School,14,76728.57,Sales Executive,Interviewing,"['Salesforce', 'Presentation Skills', 'Customer Acquisition', 'Negotiation', 'Revenue Forecasting', 'Lead Scoring']"
1294,20-Jul-23,Gene,Farmer,Other,11-05-1975,###############################################################################################################################################################################################################################################################,daniel60@example.org,266 John Meadows,New Jonathan,CT,34717,Iran,Bachelor's Degree,8,34456.55,Sales Executive,Offered,"['Lead Scoring', 'CRM Tools', 'Cold Calling', 'Negotiation']"
1295,07-Jun-23,Janet,White,Male,25-02-1972,001-296-874-6085x27259,wsmith@example.org,63360 Melissa Inlet,Victoriashire,KY,28425,Madagascar,PhD,19,83089.29,Sales Executive,In Review,"['CRM Tools', 'B2B Sales', 'Cold Calling', 'Revenue Forecasting']"
1296,28-May-23,Tiffany,Acosta,Female,06-12-2001,###############################################################################################################################################################################################################################################################,garrett92@example.com,003 Warren Row,East Jonton,LA,45980,Canada,Master's Degree,5,40437.14,Manager,Applied,"['Budget Management', 'Strategic Planning', 'Team Management', 'Project Management', 'KPI Tracking']"
1297,09-Jun-23,Zachary,Miller,Female,04-03-1995,(482)548-7330,nixonstephanie@example.org,17239 Turner Points,Williamberg,KS,94626,Sierra Leone,Bachelor's Degree,0,77132.03,Healthcare Representative,Applied,"['Customer Service', 'Patient Communication', 'CRM', 'Emotional Intelligence']"
1298,06-Jul-23,Kimberly,Grant,Other,09-08-1969,742.853.5660,thorntonisabella@example.net,433 Cobb Parkway Apt. 229,Anthonyborough,NC,16506,Congo,Bachelor's Degree,17,71151.4,Manager,Applied,"['Team Management', 'Conflict Resolution', 'Strategic Planning', 'Cross-functional Collaboration', 'Project Management', 'Budget Management']"
1299,29-May-23,Laura,Clark,Other,06-03-1977,(607)610-0121,austin68@example.net,592 Watson Garden,Estesport,MI,66346,Puerto Rico,Bachelor's Degree,3,82417.04,Manufacturing Director,In Review,"['Six Sigma', 'Supply Chain Coordination', 'Inventory Planning', 'Compliance Management', 'Process Improvement', 'Workforce Scheduling']"
1300,20-Jun-23,Tabitha,Hobbs,Female,25-03-1991,(721)839-5778,jefferyfreeman@example.com,735 Antonio Junction,Marytown,VI,86699,United Arab Emirates,Master's Degree,0,79868.84,Laboratory Technician,In Review,"['Lab Safety', 'Time Management', 'Standard Operating Procedures (SOP)', 'Data Entry']"
1301,08-Jul-23,Karen,Thompson,Male,28-04-1971,###############################################################################################################################################################################################################################################################,taylorfrank@example.com,95216 Richard Extensions Apt. 159,Gonzalezchester,DE,52632,Burkina Faso,PhD,14,53793.04,Research Director,In Review,"['Grant Writing', 'Academic Publishing', 'Ethics & Compliance', 'Innovation', 'Data Science', 'Research Management']"
1302,29-Jun-23,John,Phillips,Other,20-05-1974,001-240-898-0491x555,karenlara@example.com,382 Dwayne Causeway,North Catherinefort,MT,5643,Burkina Faso,High School,19,69449.15,Sales Executive,Offered,"['Revenue Forecasting', 'Negotiation', 'Presentation Skills', 'Salesforce']"
1303,15-Jul-23,Jason,Green,Male,20-05-1972,+1-864-242-4583x52475,iwillis@example.org,4956 Jimmy Rapids Apt. 807,South Roy,DC,13935,Trinidad and Tobago,Bachelor's Degree,4,69309.64,Sales Executive,Rejected,"['Negotiation', 'Revenue Forecasting', 'Time Management', 'Lead Scoring']"
1304,01-Aug-23,Leah,Moore,Male,19-06-1990,001-436-774-3310x501,michaelwheeler@example.com,1247 Robert Junctions,North Melissa,GU,88936,Japan,Bachelor's Degree,14,58981.14,Research Scientist,Rejected,"['Machine Learning', 'Statistics', 'Lab Safety', 'Scientific Writing']"
1305,16-May-23,Lisa,Bowers,Female,01-10-1997,###############################################################################################################################################################################################################################################################,susanfloyd@example.net,85308 Castro Flats,Joshuaberg,PR,73385,Belarus,Bachelor's Degree,14,55968.33,Healthcare Representative,Offered,"['Healthcare Knowledge', 'CRM', 'Customer Service', 'Time Management']"
1306,25-Jun-23,Stacie,Ochoa,Other,17-04-1980,###############################################################################################################################################################################################################################################################,vhall@example.com,9192 Hale Inlet,Danielside,UT,79814,Dominican Republic,Master's Degree,9,76043.64,Manager,Interviewing,"['Leadership', 'KPI Tracking', 'Budget Management', 'Strategic Planning', 'Performance Reviews', 'Cross-functional Collaboration']"
1307,27-May-23,Joseph,Harrison,Other,18-08-1978,816.563.4997,meghanlynch@example.com,3620 Shaw Highway,Lake Nancy,NV,62101,Mali,PhD,14,74849.7,Human Resources,Rejected,"['Performance Appraisal', 'Recruitment', 'Communication', 'Employee Engagement', 'Interviewing', 'Conflict Resolution']"
1308,02-Jun-23,Angela,Walsh,Female,26-11-1991,+1-554-769-7677x05429,brittany05@example.net,3959 Margaret Valley,Markview,AZ,65074,Antigua and Barbuda,Bachelor's Degree,6,62840.03,Laboratory Technician,Interviewing,"['Chemical Handling', 'Sample Analysis', 'Microscopy', 'Time Management', 'Attention to Detail']"
1309,22-Jul-23,Elizabeth,Beasley,Other,05-04-1964,###############################################################################################################################################################################################################################################################,meganbrooks@example.com,6156 Jacqueline Unions,North Brianburgh,OR,27065,Reunion,PhD,4,48616.87,Sales Executive,In Review,"['Cold Calling', 'Lead Scoring', 'Customer Acquisition', 'Negotiation', 'Presentation Skills']"
1310,01-Aug-23,Jose,Ramirez,Other,13-06-1991,(436)555-9555x403,allison45@example.net,40510 Nathaniel Falls Suite 418,Jacobfort,NV,59398,Burkina Faso,High School,18,99600.79,Human Resources,Offered,"['Conflict Resolution', 'HR Policies', 'Communication', 'Performance Appraisal', 'Employee Engagement']"
1311,26-Jul-23,Marc,Brown,Male,10-02-1976,307-765-6974x08973,ingramdonna@example.net,1240 Roberts Cape Suite 671,Debraton,WA,85831,Mexico,High School,9,36406.68,Research Scientist,Interviewing,"['Data Analysis', 'Machine Learning', 'Lab Safety', 'Python']"
1312,27-Jul-23,Tammy,Mays,Male,20-10-1977,###############################################################################################################################################################################################################################################################,melissajones@example.net,47744 Michael Track,Port Nicholas,OR,68879,Mauritania,High School,3,97460.94,Human Resources,In Review,"['Recruitment', 'Onboarding', 'People Analytics', 'Communication', 'Employee Engagement']"
1313,06-May-23,Catherine,Blake,Other,26-06-1994,###############################################################################################################################################################################################################################################################,wigginsleslie@example.net,328 Salinas Falls,Port Susanland,AK,55335,Armenia,PhD,19,66136.13,Human Resources,Applied,"['Conflict Resolution', 'HR Policies', 'Onboarding', 'Communication', 'People Analytics', 'Payroll Processing']"
1314,27-Jun-23,Clifford,Williams,Male,14-11-1990,209.865.7905x91347,robert67@example.com,436 Brown Court,Sandrachester,MS,81863,Netherlands,PhD,9,87425.83,Human Resources,In Review,"['Communication', 'People Analytics', 'Onboarding', 'Interviewing', 'Performance Appraisal']"
1315,12-May-23,Dennis,Schmidt,Female,16-10-1980,557.980.1738,schaeferleslie@example.net,930 Hahn Falls,Port Susanton,GU,74777,Czech Republic,Master's Degree,8,88611.74,Sales Executive,Offered,"['Revenue Forecasting', 'Time Management', 'Negotiation', 'Lead Scoring', 'Salesforce']"
1316,16-Jul-23,Todd,Wright,Other,14-04-1997,615-560-5331x262,jasmine22@example.net,494 John Corners,Ericfort,NH,6242,Kenya,PhD,8,74162.8,Research Director,Rejected,"['Team Leadership', 'Grant Writing', 'Innovation', 'Strategic Planning', 'Academic Publishing']"
1317,15-Jul-23,Samuel,Beck,Female,23-05-1970,(658)904-9866x268,mpowers@example.net,61241 Robin Curve,Masseyfort,MO,19463,Ethiopia,PhD,16,67699.16,Sales Representative,In Review,"['Upselling', 'CRM', 'Time Management', 'Relationship Building', 'Product Knowledge', 'Customer Service']"
1318,17-Jun-23,James,Fletcher,Other,16-02-1983,###############################################################################################################################################################################################################################################################,edwin00@example.net,27182 Joshua Unions,Port Julia,OK,90642,Vietnam,High School,12,81696.84,Sales Representative,In Review,"['Territory Management', 'Sales Presentations', 'Time Management', 'Networking', 'Communication']"
1319,15-May-23,Elizabeth,Moore,Female,03-11-1985,810.393.4743,wilkinsabigail@example.net,773 Lopez Corners,Goodmanstad,VT,76795,Trinidad and Tobago,PhD,8,85674.51,Research Scientist,Applied,"['Experiment Design', 'Lab Safety', 'Machine Learning', 'Statistics']"
1320,20-Jun-23,Kayla,Scott,Other,19-06-1980,+1-939-233-6327x33837,williamvaughn@example.net,2100 Long Keys,Raymondfort,IN,55641,British Indian Ocean Territory (Chagos Archipelago),Bachelor's Degree,3,33504.09,Human Resources,In Review,"['Recruitment', 'Payroll Processing', 'HR Policies', 'Onboarding', 'Conflict Resolution']"
1321,28-Jun-23,Christopher,Garcia,Other,22-01-1975,950.216.9937,chenderson@example.com,208 Garrett Trace,Cassandrafort,MH,24882,Bouvet Island (Bouvetoya),PhD,4,84315.31,Sales Representative,Interviewing,"['Product Knowledge', 'Time Management', 'Territory Management', 'Sales Presentations', 'Customer Service', 'Relationship Building']"
1322,12-Jun-23,Jeremy,Gibson,Male,01-02-1970,###############################################################################################################################################################################################################################################################,brownmichael@example.org,6038 Kimberly Inlet Apt. 265,Cooperbury,MA,78785,Syrian Arab Republic,Bachelor's Degree,18,43834.42,Sales Executive,Interviewing,"['B2B Sales', 'Customer Acquisition', 'Cold Calling', 'Negotiation', 'CRM Tools', 'Lead Scoring']"
1323,26-Jul-23,Olivia,Bowman,Male,20-09-1993,001-895-569-4531,kara66@example.org,57792 Yang Mountain,Harmonborough,OR,77212,French Polynesia,Master's Degree,7,84081.61,Sales Executive,Interviewing,"['B2B Sales', 'Time Management', 'Presentation Skills', 'Revenue Forecasting', 'Customer Acquisition', 'Cold Calling']"
1324,15-May-23,Erin,Gonzalez,Male,28-04-1966,951-903-5640x594,aclark@example.org,9345 Hannah Harbors,Lake Joshuaberg,WV,4957,Zambia,Master's Degree,17,99154.39,Manager,Applied,"['KPI Tracking', 'Conflict Resolution', 'Team Management', 'Performance Reviews']"
