Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,FirstName,LastName,skills
34,No,Travel_Rarely,204,Sales,14,3,Technical Degree,1,666,3,Female,31,3,1,Sales Representative,3,Divorced,2579,2912,1,Y,Yes,18,3,4,80,2,8,3,3,8,2,0,6,Alessandra,Lee,"[""CRM"",""Time Management"",""Sales Presentations"",""Communication"",""Relationship Building""]"
27,Yes,Travel_Rarely,1420,Sales,2,1,Marketing,1,667,3,Male,85,3,1,Sales Representative,1,Divorced,3041,16346,0,Y,No,11,3,2,80,1,5,3,3,4,3,0,2,Kaitlin,Hickman,"[""CRM"",""Customer Service"",""Networking"",""Time Management""]"
21,No,Travel_Rarely,1343,Sales,22,1,Technical Degree,1,669,3,Male,49,3,1,Sales Representative,3,Single,3447,24444,1,Y,No,11,3,3,80,0,3,2,3,3,2,1,2,Giancarlo,Juarez,"[""Communication"",""Upselling"",""CRM"",""Time Management""]"
44,No,Travel_Rarely,1112,Human Resources,1,4,Life Sciences,1,665,1,Female,50,2,2,Human Resources,3,Single,5985,26894,4,Y,No,11,3,2,80,0,10,1,4,2,2,0,2,Haley,Weaver,"[""Employee Engagement"",""Recruitment"",""Onboarding"",""Communication""]"
44,No,Travel_Rarely,1315,Research & Development,3,4,Other,1,671,4,Male,35,3,5,Manager,4,Married,19513,9358,4,Y,Yes,12,3,1,80,1,26,2,4,2,2,0,1,Walter,Zuniga,"[""Team Management"",""Performance Reviews"",""Strategic Planning"",""Conflict Resolution"",""Budget Management""]"
22,No,Travel_Rarely,604,Research & Development,6,1,Medical,1,675,1,Male,69,3,1,Research Scientist,3,Married,2773,12145,0,Y,No,20,4,4,80,0,3,3,3,2,2,2,2,Anna,Jordan,"[""Scientific Writing"",""Statistics"",""Hypothesis Testing"",""Experiment Design""]"
33,No,Travel_Rarely,1216,Sales,8,4,Marketing,1,677,3,Male,39,3,2,Sales Executive,3,Divorced,7104,20431,0,Y,No,12,3,4,80,0,6,3,3,5,0,1,2,Jeffery,Gamble,"[""Salesforce"",""Customer Acquisition"",""Time Management"",""Presentation Skills""]"
32,No,Travel_Rarely,646,Research & Development,9,4,Life Sciences,1,679,1,Female,92,3,2,Research Scientist,4,Married,6322,18089,1,Y,Yes,12,3,4,80,1,6,2,2,6,4,0,5,Misael,Hunter,"[""Statistics"",""Hypothesis Testing"",""Lab Safety"",""Scientific Writing"",""Machine Learning""]"
30,No,Travel_Frequently,160,Research & Development,3,3,Medical,1,680,3,Female,71,3,1,Research Scientist,3,Divorced,2083,22653,1,Y,No,20,4,3,80,1,1,2,3,1,0,0,0,Audrina,Yu,"[""Python"",""Statistics"",""Microscopy"",""Hypothesis Testing""]"
34,No,Travel_Rarely,1397,Research & Development,1,5,Life Sciences,1,683,2,Male,42,3,1,Research Scientist,4,Married,2691,7660,1,Y,No,12,3,4,80,1,10,4,2,10,9,8,8,Bruce,Wallace,"[""Literature Review"",""Lab Safety"",""Machine Learning"",""Statistics"",""Data Analysis"",""Microscopy""]"
53,No,Travel_Rarely,238,Sales,1,1,Medical,1,682,4,Female,34,3,2,Sales Executive,1,Single,8381,7507,7,Y,No,20,4,4,80,0,18,2,4,14,7,8,10,Jeramiah,Foster,"[""Time Management"",""Lead Scoring"",""Salesforce"",""Customer Acquisition"",""B2B Sales""]"
45,Yes,Travel_Frequently,306,Sales,26,4,Life Sciences,1,684,1,Female,100,3,2,Sales Executive,1,Married,4286,5630,2,Y,No,14,3,4,80,2,5,4,3,1,1,0,0,Giovani,Nelson,"[""Salesforce"",""B2B Sales"",""CRM Tools"",""Lead Scoring""]"
26,No,Travel_Rarely,991,Research & Development,6,3,Life Sciences,1,686,3,Female,71,3,1,Laboratory Technician,4,Married,2659,17759,1,Y,Yes,13,3,3,80,1,3,2,3,3,2,0,2,Ari,Anthony,"[""Attention to Detail"",""Chemical Handling"",""Sample Analysis"",""Time Management"",""Lab Safety""]"
37,No,Travel_Rarely,482,Research & Development,3,3,Other,1,689,3,Male,36,3,3,Manufacturing Director,3,Married,9434,9606,1,Y,No,15,3,3,80,1,10,2,3,10,7,7,8,Laylah,Branch,"[""Process Improvement"",""Budgeting"",""Workforce Scheduling"",""Inventory Planning"",""Six Sigma"",""Lean Manufacturing""]"
29,No,Travel_Rarely,1176,Sales,3,2,Medical,1,690,2,Female,62,3,2,Sales Executive,3,Married,5561,3487,1,Y,No,14,3,1,80,1,6,5,2,6,0,1,2,Alanna,Mullins,"[""Revenue Forecasting"",""Customer Acquisition"",""Negotiation"",""Salesforce"",""Time Management"",""Presentation Skills""]"
35,No,Travel_Rarely,1017,Research & Development,6,4,Life Sciences,1,691,2,Male,82,1,2,Research Scientist,4,Single,6646,19368,1,Y,No,13,3,2,80,0,17,3,3,17,11,11,8,Arjun,Tyler,"[""Scientific Writing"",""Microscopy"",""Lab Safety"",""Hypothesis Testing""]"
33,No,Travel_Frequently,1296,Research & Development,6,3,Life Sciences,1,692,3,Male,30,3,2,Healthcare Representative,4,Divorced,7725,5335,3,Y,No,23,4,3,80,1,15,2,1,13,11,4,7,Donald,Favis,"[""Customer Service"",""Emotional Intelligence"",""Conflict Resolution"",""Regulatory Compliance"",""Empathy"",""Healthcare Knowledge""]"
54,No,Travel_Rarely,397,Human Resources,19,4,Medical,1,698,3,Male,88,3,3,Human Resources,2,Married,10725,6729,2,Y,No,15,3,3,80,1,16,1,4,9,7,7,1,Daniff,Hernandez,"[""Performance Appraisal"",""Recruitment"",""People Analytics"",""Interviewing""]"
27,No,Travel_Rarely,1115,Research & Development,3,4,Medical,1,700,1,Male,54,2,1,Research Scientist,4,Single,2045,15174,0,Y,No,13,3,4,80,0,5,0,3,4,2,1,1,Thomas,Murray,"[""Lab Safety"",""Machine Learning"",""Python"",""Statistics"",""Data Analysis"",""Hypothesis Testing""]"
33,Yes,Travel_Frequently,1076,Research & Development,3,3,Life Sciences,1,702,1,Male,70,3,1,Research Scientist,1,Single,3348,3164,1,Y,Yes,11,3,1,80,0,10,3,3,10,8,9,7,Ivan,Rogers,"[""Data Analysis"",""Microscopy"",""Lab Safety"",""Scientific Writing""]"
36,No,Travel_Rarely,913,Research & Development,9,2,Medical,1,699,2,Male,48,2,2,Manufacturing Director,2,Divorced,8847,13934,2,Y,Yes,11,3,3,80,1,13,2,3,3,2,0,2,Lori,Roby,"[""Budgeting"",""Operations Management"",""Six Sigma"",""Lean Manufacturing""]"
20,Yes,Travel_Rarely,1362,Research & Development,10,1,Medical,1,701,4,Male,32,3,1,Research Scientist,3,Single,1009,26999,1,Y,Yes,11,3,4,80,0,1,5,3,1,0,1,1,Karthikeyan,Ait Sidi,"[""Data Analysis"",""Literature Review"",""Microscopy"",""Lab Safety""]"
35,No,Non-Travel,727,Research & Development,3,3,Life Sciences,1,704,3,Male,41,2,1,Laboratory Technician,3,Married,1281,16900,1,Y,No,18,3,3,80,2,1,3,3,1,0,0,0,Bianca,Roehrich,"[""Lab Safety"",""Chemical Handling"",""Microscopy"",""Equipment Handling"",""Time Management""]"
25,No,Travel_Rarely,810,Sales,8,3,Life Sciences,1,707,4,Male,57,4,2,Sales Executive,2,Married,4851,15678,0,Y,No,22,4,3,80,1,4,4,3,3,2,1,2,Julia,Zhou,"[""Presentation Skills"",""Customer Acquisition"",""Negotiation"",""Time Management"",""Revenue Forecasting"",""B2B Sales""]"
23,No,Travel_Rarely,885,Research & Development,4,3,Medical,1,705,1,Male,58,4,1,Research Scientist,1,Married,2819,8544,2,Y,No,16,3,1,80,1,5,3,4,3,2,0,2,Jason,Salter,"[""Literature Review"",""Machine Learning"",""Lab Safety"",""Experiment Design"",""Scientific Writing"",""Hypothesis Testing""]"
38,No,Travel_Rarely,243,Sales,7,4,Marketing,1,709,4,Female,46,2,2,Sales Executive,4,Single,4028,7791,0,Y,No,20,4,1,80,0,8,2,3,7,7,0,5,Thelma,Petrowsky,"[""Revenue Forecasting"",""B2B Sales"",""Cold Calling"",""Time Management""]"
24,Yes,Travel_Rarely,693,Sales,3,2,Life Sciences,1,720,1,Female,65,3,2,Sales Executive,3,Single,4577,24785,9,Y,No,14,3,1,80,0,4,3,3,2,2,2,0,Kramer,Simard,"[""Revenue Forecasting"",""Presentation Skills"",""Negotiation"",""B2B Sales"",""Cold Calling""]"
29,No,Travel_Frequently,806,Research & Development,1,4,Life Sciences,1,710,2,Male,76,1,1,Research Scientist,4,Divorced,2720,18959,1,Y,No,18,3,4,80,1,10,5,3,10,7,2,8,Jayne,Horton,"[""Microscopy"",""Experiment Design"",""Statistics"",""Data Analysis"",""Literature Review""]"
48,No,Travel_Rarely,817,Sales,2,1,Marketing,1,712,2,Male,56,4,2,Sales Executive,2,Married,8120,18597,3,Y,No,12,3,4,80,0,12,3,3,2,2,2,2,Renee,Becker,"[""Salesforce"",""Presentation Skills"",""Negotiation"",""Revenue Forecasting"",""CRM Tools""]"
39,No,Travel_Rarely,408,Research & Development,2,4,Technical Degree,1,721,4,Female,80,2,2,Healthcare Representative,3,Single,4553,20978,1,Y,No,11,3,1,80,0,20,4,3,20,7,11,10,Mark,Griffith,"[""Empathy"",""CRM"",""Time Management"",""Regulatory Compliance"",""Conflict Resolution""]"
50,No,Travel_Rarely,1207,Research & Development,28,1,Medical,1,716,4,Male,74,4,1,Laboratory Technician,3,Married,3221,3297,1,Y,Yes,11,3,3,80,3,20,3,3,20,8,3,8,Noelle,Johnson,"[""Microscopy"",""Chemical Handling"",""Lab Safety"",""Standard Operating Procedures (SOP)""]"
34,No,Travel_Rarely,1442,Research & Development,9,3,Medical,1,717,4,Female,46,2,3,Healthcare Representative,2,Single,8621,17654,1,Y,No,14,3,2,80,0,9,3,4,8,7,7,7,Taisha,Goble,"[""CRM"",""Empathy"",""Conflict Resolution"",""Time Management"",""Emotional Intelligence""]"
38,No,Travel_Rarely,827,Research & Development,1,4,Life Sciences,1,724,2,Female,33,4,2,Healthcare Representative,4,Single,7625,19383,0,Y,No,13,3,3,80,0,10,4,2,9,7,1,8,Aliana,Shaw,"[""Empathy"",""Conflict Resolution"",""Healthcare Knowledge"",""Emotional Intelligence"",""CRM"",""Regulatory Compliance""]"
27,No,Travel_Frequently,1410,Sales,3,1,Medical,1,714,4,Female,71,4,2,Sales Executive,4,Divorced,4647,16673,1,Y,Yes,20,4,2,80,2,6,3,3,6,5,0,4,Randall,Pearson,"[""Cold Calling"",""Revenue Forecasting"",""Customer Acquisition"",""CRM Tools"",""Time Management""]"
37,No,Travel_Rarely,1225,Research & Development,10,2,Life Sciences,1,715,4,Male,80,4,1,Research Scientist,4,Single,4680,15232,3,Y,No,17,3,1,80,0,4,2,3,1,0,0,0,Claudia N,Carr,"[""Microscopy"",""Statistics"",""Experiment Design"",""Literature Review"",""Data Analysis""]"
32,No,Travel_Rarely,929,Sales,10,3,Marketing,1,722,4,Male,55,3,2,Sales Executive,4,Single,5396,21703,1,Y,No,12,3,4,80,0,10,2,2,10,7,0,8,Denisse,Hayes,"[""Time Management"",""Presentation Skills"",""CRM Tools"",""Lead Scoring""]"
32,No,Travel_Rarely,1018,Research & Development,3,2,Life Sciences,1,727,3,Female,39,3,3,Research Director,4,Single,11159,19373,3,Y,No,15,3,4,80,0,10,6,3,7,7,7,7,Mohammed,Orr,"[""Research Management"",""Innovation"",""Academic Publishing"",""Grant Writing""]"
50,Yes,Travel_Frequently,562,Sales,8,2,Technical Degree,1,723,2,Male,50,3,2,Sales Executive,3,Married,6796,23452,3,Y,Yes,14,3,1,80,1,18,4,3,4,3,1,3,Draven,Giles,"[""Lead Scoring"",""Customer Acquisition"",""Cold Calling"",""Negotiation"",""CRM Tools""]"
47,No,Travel_Rarely,703,Sales,14,4,Marketing,1,728,4,Male,42,3,2,Sales Executive,1,Single,4960,11825,2,Y,No,12,3,4,80,0,20,2,3,7,7,1,7,Braylen,Mendoza,"[""Cold Calling"",""Negotiation"",""Presentation Skills"",""Time Management"",""Customer Acquisition"",""Salesforce""]"
27,No,Travel_Rarely,608,Research & Development,1,2,Life Sciences,1,725,3,Female,68,3,3,Manufacturing Director,1,Married,7412,6009,1,Y,No,11,3,4,80,0,9,3,3,9,7,0,7,Makaila,Nixon,"[""Process Improvement"",""Budgeting"",""Workforce Scheduling"",""Compliance Management""]"
40,No,Travel_Frequently,580,Sales,5,4,Life Sciences,1,729,4,Male,48,2,3,Sales Executive,1,Married,10475,23772,5,Y,Yes,21,4,3,80,1,20,2,3,18,13,1,12,Andreas,Torres,"[""B2B Sales"",""Cold Calling"",""Time Management"",""CRM Tools"",""Negotiation"",""Customer Acquisition""]"
53,No,Travel_Rarely,970,Research & Development,7,3,Life Sciences,1,730,3,Male,59,4,4,Research Director,3,Married,14814,13514,3,Y,No,19,3,3,80,0,32,3,3,5,1,1,3,Maddison,Perez,"[""Machine Learning"",""Grant Writing"",""Innovation"",""Research Management""]"
60,No,Travel_Rarely,1179,Sales,16,4,Marketing,1,732,1,Male,84,3,2,Sales Executive,1,Single,5405,11924,8,Y,No,14,3,4,80,0,10,1,3,2,2,2,2,Micah,Pace,"[""Negotiation"",""Time Management"",""CRM Tools"",""Customer Acquisition"",""Lead Scoring"",""Presentation Skills""]"
41,No,Travel_Rarely,427,Human Resources,10,4,Human Resources,1,731,2,Male,73,2,5,Manager,4,Divorced,19141,8861,3,Y,No,15,3,2,80,3,23,2,2,21,6,12,6,Charlize,Wagner,"[""Budget Management"",""Conflict Resolution"",""Strategic Planning"",""Cross-functional Collaboration"",""KPI Tracking"",""Leadership""]"
27,No,Travel_Frequently,294,Research & Development,10,2,Life Sciences,1,733,4,Male,32,3,3,Manufacturing Director,1,Divorced,8793,4809,1,Y,No,21,4,3,80,2,9,4,2,9,7,1,7,Marlee,Stevens,"[""Operations Management"",""Supply Chain Coordination"",""Lean Manufacturing"",""Six Sigma"",""Inventory Planning"",""Process Improvement""]"
41,No,Travel_Rarely,314,Human Resources,1,3,Human Resources,1,734,4,Male,59,2,5,Manager,3,Married,19189,19562,1,Y,No,12,3,2,80,1,22,3,3,22,7,2,10,Precious,Roth,"[""Strategic Planning"",""Budget Management"",""Cross-functional Collaboration"",""Performance Reviews"",""Conflict Resolution""]"
50,No,Travel_Rarely,316,Sales,8,4,Marketing,1,738,4,Male,54,3,1,Sales Representative,2,Married,3875,9983,7,Y,No,15,3,4,80,1,4,2,3,2,2,2,2,Konner,Villegas,"[""Product Knowledge"",""Customer Service"",""Relationship Building"",""Networking"",""Upselling""]"
36,No,Non-Travel,427,Research & Development,8,3,Life Sciences,1,742,1,Female,63,4,3,Research Director,1,Married,11713,20335,9,Y,No,14,3,1,80,1,10,2,3,8,7,0,5,Emely,Rice,"[""Ethics \u0026 Compliance"",""Team Leadership"",""Academic Publishing"",""Data Science"",""Research Management""]"
38,No,Travel_Rarely,168,Research & Development,1,3,Life Sciences,1,743,3,Female,81,3,3,Manufacturing Director,3,Single,7861,15397,4,Y,Yes,14,3,4,80,0,10,4,4,1,0,0,0,Lewis,Nixon,"[""Budgeting"",""Six Sigma"",""Workforce Scheduling"",""Operations Management""]"
28,Yes,Travel_Rarely,654,Research & Development,1,2,Life Sciences,1,741,1,Female,67,1,1,Research Scientist,2,Single,2216,3872,7,Y,Yes,13,3,4,80,0,10,4,3,7,7,3,7,Anastasia,Gillespie,"[""Lab Safety"",""Literature Review"",""Experiment Design"",""Microscopy"",""Hypothesis Testing""]"
44,No,Non-Travel,381,Research & Development,24,3,Medical,1,744,1,Male,49,1,1,Laboratory Technician,3,Single,3708,2104,2,Y,No,14,3,3,80,0,9,5,3,5,2,1,4,Macy,Webster,"[""Time Management"",""Lab Safety"",""Data Entry"",""Chemical Handling"",""Equipment Handling""]"
47,No,Travel_Frequently,217,Sales,3,3,Medical,1,746,4,Female,49,3,4,Sales Executive,3,Divorced,13770,10225,9,Y,Yes,12,3,4,80,2,28,2,2,22,2,11,13,Ciara,Acevedo,"[""Customer Acquisition"",""CRM Tools"",""Lead Scoring"",""Negotiation"",""B2B Sales"",""Cold Calling""]"
30,No,Travel_Rarely,501,Sales,27,5,Marketing,1,747,3,Male,99,3,2,Sales Executive,4,Divorced,5304,25275,7,Y,No,23,4,4,80,1,10,2,2,8,7,7,7,Eleanor,Patton,"[""Salesforce"",""Presentation Skills"",""Cold Calling"",""B2B Sales"",""Time Management"",""Revenue Forecasting""]"
43,No,Travel_Frequently,775,Sales,15,3,Life Sciences,1,754,4,Male,47,2,2,Sales Executive,4,Married,6804,23683,3,Y,No,18,3,3,80,1,7,5,3,2,2,2,2,Kianna,Rhodes,"[""Revenue Forecasting"",""Salesforce"",""Cold Calling"",""Customer Acquisition"",""CRM Tools""]"
56,No,Travel_Rarely,832,Research & Development,9,3,Medical,1,762,3,Male,81,3,4,Healthcare Representative,4,Married,11103,20420,7,Y,No,11,3,3,80,0,30,1,2,10,7,1,1,Peyton,Phelps,"[""Time Management"",""Empathy"",""Healthcare Knowledge"",""Customer Service""]"
29,No,Travel_Rarely,1090,Sales,10,3,Marketing,1,766,4,Male,83,3,1,Sales Representative,2,Divorced,2297,17967,1,Y,No,14,3,4,80,2,2,2,3,2,2,2,2,Yair,Jennings,"[""Product Knowledge"",""Sales Presentations"",""Networking"",""Upselling"",""Customer Service"",""Relationship Building""]"
29,No,Travel_Rarely,1396,Sales,10,3,Life Sciences,1,749,3,Male,99,3,1,Sales Representative,3,Single,2642,2755,1,Y,No,11,3,3,80,0,1,6,3,1,0,0,0,Brooklyn,Tanner,"[""Territory Management"",""Networking"",""Time Management"",""CRM""]"
53,No,Travel_Rarely,346,Research & Development,6,3,Life Sciences,1,769,4,Male,86,3,2,Laboratory Technician,4,Single,2450,10919,2,Y,No,17,3,4,80,0,19,4,3,2,2,2,2,Kaylie,Velazquez,"[""Microscopy"",""Chemical Handling"",""Standard Operating Procedures (SOP)"",""Lab Safety""]"
32,No,Travel_Frequently,430,Research & Development,24,4,Life Sciences,1,772,1,Male,80,3,2,Laboratory Technician,4,Married,5309,21146,1,Y,No,15,3,4,80,2,10,2,3,10,8,4,7,Zayne,Mccullough,"[""Equipment Handling"",""Chemical Handling"",""Standard Operating Procedures (SOP)"",""Microscopy"",""Attention to Detail"",""Data Entry""]"
35,No,Non-Travel,1225,Research & Development,2,4,Life Sciences,1,771,4,Female,61,3,2,Healthcare Representative,1,Divorced,5093,4761,2,Y,No,11,3,1,80,1,16,2,4,1,0,0,0,Christine,Skinner,"[""CRM"",""Patient Communication"",""Conflict Resolution"",""Empathy"",""Customer Service""]"
40,No,Travel_Rarely,804,Research & Development,2,1,Medical,1,763,4,Female,86,2,1,Research Scientist,4,Single,2342,22929,0,Y,Yes,20,4,4,80,0,5,2,2,4,2,2,3,Carmen,Atkins,"[""Machine Learning"",""Hypothesis Testing"",""Microscopy"",""Statistics"",""Literature Review""]"
27,No,Travel_Rarely,975,Research & Development,7,3,Medical,1,764,4,Female,55,2,2,Healthcare Representative,1,Single,6811,23398,8,Y,No,19,3,1,80,0,9,2,1,7,6,0,7,Kiara,Fox,"[""CRM"",""Regulatory Compliance"",""Patient Communication"",""Customer Service"",""Empathy""]"
34,No,Travel_Rarely,167,Research & Development,8,5,Life Sciences,1,775,2,Female,32,3,2,Manufacturing Director,1,Divorced,5121,4187,3,Y,No,14,3,3,80,1,7,3,3,0,0,0,0,Aydan,Benjamin,"[""Six Sigma"",""Supply Chain Coordination"",""Workforce Scheduling"",""Compliance Management""]"
38,No,Travel_Rarely,268,Research & Development,2,5,Medical,1,773,4,Male,92,3,1,Research Scientist,3,Married,3057,20471,6,Y,Yes,13,3,2,80,1,6,0,1,1,0,0,1,Dennis,Key,"[""Lab Safety"",""Scientific Writing"",""Data Analysis"",""Hypothesis Testing""]"
23,No,Travel_Rarely,650,Research & Development,9,1,Medical,1,758,2,Male,37,3,1,Laboratory Technician,1,Married,2500,4344,1,Y,No,14,3,4,80,1,5,2,4,4,3,0,2,Gordon,Wu,"[""Data Entry"",""Sample Analysis"",""Standard Operating Procedures (SOP)"",""Time Management""]"
52,No,Travel_Rarely,621,Sales,3,4,Marketing,1,776,3,Male,31,2,4,Manager,1,Married,16856,10084,1,Y,No,11,3,1,80,0,34,3,4,34,6,1,16,Kenzie,Mullins,"[""Cross-functional Collaboration"",""Budget Management"",""Strategic Planning"",""Project Management""]"
25,No,Travel_Rarely,883,Sales,26,1,Medical,1,781,3,Female,32,3,2,Sales Executive,4,Single,6180,22807,1,Y,No,23,4,2,80,0,6,5,2,6,5,1,4,Damarion,Schneider,"[""Lead Scoring"",""Cold Calling"",""B2B Sales"",""Salesforce""]"
34,No,Travel_Rarely,304,Sales,2,3,Other,1,786,4,Male,60,3,2,Sales Executive,4,Single,6274,18686,1,Y,No,22,4,3,80,0,6,5,3,6,5,1,4,Taylor,Dennis,"[""Time Management"",""Negotiation"",""Presentation Skills"",""B2B Sales""]"
55,Yes,Travel_Rarely,725,Research & Development,2,3,Medical,1,787,4,Male,78,3,5,Manager,1,Married,19859,21199,5,Y,Yes,13,3,4,80,1,24,2,3,5,2,1,4,Cortez,Murillo,"[""Cross-functional Collaboration"",""Performance Reviews"",""KPI Tracking"",""Leadership""]"
33,Yes,Travel_Rarely,527,Research & Development,1,4,Other,1,780,4,Male,63,3,1,Research Scientist,4,Single,2686,5207,1,Y,Yes,13,3,3,80,0,10,2,2,10,9,7,8,Asa,Pham,"[""Experiment Design"",""Scientific Writing"",""Statistics"",""Machine Learning"",""Literature Review""]"
45,No,Travel_Rarely,954,Sales,2,2,Technical Degree,1,783,2,Male,46,1,2,Sales Representative,3,Single,6632,12388,0,Y,No,13,3,1,80,0,9,3,3,8,7,3,1,Talan,Rodgers,"[""Upselling"",""Territory Management"",""Communication"",""Sales Presentations"",""Product Knowledge""]"
36,No,Non-Travel,1434,Sales,8,4,Life Sciences,1,789,1,Male,76,2,3,Sales Executive,1,Single,7587,14229,1,Y,No,15,3,2,80,0,10,1,3,10,7,0,9,Leonel,Combs,"[""B2B Sales"",""CRM Tools"",""Time Management"",""Cold Calling""]"
42,Yes,Travel_Frequently,933,Research & Development,19,3,Medical,1,752,3,Male,57,4,1,Research Scientist,3,Divorced,2759,20366,6,Y,Yes,12,3,4,80,0,7,2,3,2,2,2,2,Zander,Franco,"[""Python"",""Experiment Design"",""Machine Learning"",""Lab Safety""]"
52,No,Non-Travel,715,Research & Development,19,4,Medical,1,791,4,Male,41,3,1,Research Scientist,4,Married,4258,26589,0,Y,No,18,3,1,80,1,5,3,3,4,3,1,2,Carmen,Frost,"[""Statistics"",""Lab Safety"",""Scientific Writing"",""Literature Review""]"
34,No,Travel_Rarely,970,Research & Development,8,2,Medical,1,757,2,Female,96,3,2,Healthcare Representative,3,Single,6142,7360,3,Y,No,11,3,4,80,0,10,2,3,5,1,4,3,Kinsley,Braun,"[""Healthcare Knowledge"",""Customer Service"",""Emotional Intelligence"",""Conflict Resolution""]"
23,No,Travel_Rarely,310,Research & Development,10,1,Medical,1,784,1,Male,79,4,1,Research Scientist,3,Single,3505,19630,1,Y,No,18,3,4,80,0,2,3,3,2,2,0,2,Evelin,Snow,"[""Scientific Writing"",""Python"",""Statistics"",""Machine Learning""]"
47,Yes,Travel_Frequently,719,Sales,27,2,Life Sciences,1,785,2,Female,77,4,2,Sales Executive,3,Single,6397,10339,4,Y,Yes,12,3,4,80,0,8,2,3,5,4,1,3,Sienna,Preston,"[""B2B Sales"",""Negotiation"",""Revenue Forecasting"",""Cold Calling"",""Salesforce""]"
39,No,Travel_Rarely,141,Human Resources,3,3,Human Resources,1,760,3,Female,44,4,2,Human Resources,2,Married,6389,18767,9,Y,No,15,3,3,80,1,12,3,1,8,3,3,6,Maryjane,Cross,"[""Payroll Processing"",""Conflict Resolution"",""HR Policies"",""Onboarding"",""Performance Appraisal"",""Employee Engagement""]"
29,No,Travel_Rarely,657,Research & Development,27,3,Medical,1,793,2,Female,66,3,2,Healthcare Representative,3,Married,4335,25549,4,Y,No,12,3,1,80,1,11,3,2,8,7,1,1,Reuben,Davila,"[""Customer Service"",""Empathy"",""Conflict Resolution"",""Patient Communication""]"
26,Yes,Travel_Rarely,1146,Sales,8,3,Technical Degree,1,796,4,Male,38,2,2,Sales Executive,1,Single,5326,3064,6,Y,No,17,3,3,80,0,6,2,2,4,3,1,2,Angelique,Mann,"[""CRM Tools"",""Lead Scoring"",""Customer Acquisition"",""B2B Sales""]"
